date,max,min,location_id
2014-12-15,11.0,5.6,1
2014-12-16,12.4,3.9,1
2014-12-17,12.6,4.0,1
2014-12-18,13.4,3.4,1
2014-12-19,12.2,3.3,1
2014-12-20,13.2,1.4,1
2014-12-21,12.2,5.2,1
2014-12-22,13.3,4.6,1
2014-12-23,11.2,3.8,1
2014-12-24,10.0,1.0,1
2014-12-25,11.2,3.0,1
2014-12-26,11.2,1.6,1
2014-12-27,8.8,2.1,1
2014-12-28,11.2,3.4,1
2014-12-29,8.9,1.6,1
2014-12-30,9.3,-1.9,1
2014-12-31,9.4,-1.6,1
2015-01-01,10.4,-1.0,1
2015-01-02,8.0,1.8,1
2015-01-03,18.7,9.6,1
2015-01-04,22.3,9.8,1
2015-01-05,23.7,12.9,1
2015-01-06,31.5,17.4,1
2015-01-07,35.6,22.7,1
2015-01-08,31.7,17.6,1
2015-01-09,30.0,18.0,1
2015-01-10,25.0,12.4,1
2015-01-11,19.0,14.1,1
2015-01-12,14.0,2.6,1
2015-01-13,12.4,2.4,1
2015-01-14,8.2,2.4,1
2015-01-15,10.8,5.0,1
2015-01-16,8.0,2.6,1
2015-01-17,8.5,-1.1,1
2015-01-18,3.5,0.3,1
2015-01-19,7.2,0.6,1
2015-01-20,6.5,0.2,1
2015-01-21,5.6,0.8,1
2015-01-22,8.4,1.8,1
2015-01-23,9.8,0.4,1
2015-01-24,10.7,-1.4,1
2015-01-25,12.6,1.8,1
2015-01-26,12.9,0.5,1
2015-01-27,13.3,2.0,1
2015-01-28,12.8,1.3,1
2015-01-29,12.2,3.9,1
2015-01-30,15.4,9.6,1
2015-01-31,10.8,3.4,1
2015-02-01,12.0,-1.0,1
2015-02-02,5.1,3.2,1
2015-02-03,18.1,8.1,1
2015-02-04,23.6,7.7,1
2015-02-05,26.4,14.2,1
2015-02-06,32.6,18.4,1
2015-02-07,33.0,22.2,1
2015-02-08,34.6,21.2,1
2015-02-09,29.5,19.2,1
2015-02-10,25.5,14.0,1
2015-02-11,15.0,9.9,1
2015-02-12,13.2,3.7,1
2015-02-13,12.2,2.7,1
2015-02-14,12.3,6.7,1
2015-02-15,14.8,6.7,1
2015-02-16,13.1,6.0,1
2015-02-17,11.8,4.4,1
2015-02-18,10.8,3.7,1
2015-02-19,12.6,2.6,1
2015-02-20,11.3,2.1,1
2015-02-21,13.0,5.0,1
2015-02-22,13.8,2.2,1
2015-02-23,13.7,6.6,1
2015-02-24,11.5,4.2,1
2015-02-25,14.3,4.1,1
2015-02-26,13.4,6.6,1
2015-02-27,14.3,7.4,1
2015-02-28,16.4,3.8,1
2015-03-01,11.4,1.2,1
2015-03-02,9.6,2.0,1
2015-03-03,17.2,9.1,1
2015-03-04,24.0,12.3,1
2015-03-05,21.4,16.8,1
2015-03-06,33.6,19.8,1
2015-03-07,36.5,22.4,1
2015-03-08,35.5,23.0,1
2015-03-09,26.5,16.7,1
2015-03-10,23.7,14.5,1
2015-03-11,13.8,9.2,1
2015-03-12,14.7,4.3,1
2015-03-13,18.0,8.6,1
2015-03-14,13.7,4.4,1
2015-03-15,9.3,2.4,1
2015-03-16,12.5,1.2,1
2015-03-17,13.6,4.8,1
2015-03-18,9.1,3.2,1
2015-03-19,11.9,5.8,1
2015-03-20,13.1,8.2,1
2015-03-21,11.6,6.8,1
2015-03-22,12.5,7.7,1
2015-03-23,8.5,6.0,1
2015-03-24,14.0,6.1,1
2015-03-25,10.3,3.5,1
2015-03-26,14.7,2.5,1
2015-03-27,20.5,8.6,1
2015-03-28,25.0,8.6,1
2015-03-29,23.0,11.1,1
2015-03-30,26.7,13.0,1
2015-03-31,26.6,12.0,1
2015-04-01,14.0,1.4,1
2015-04-02,5.1,0.4,1
2015-04-03,15.2,5.0,1
2015-04-04,22.0,9.8,1
2015-04-05,26.9,14.6,1
2015-04-06,32.3,19.2,1
2015-04-07,36.7,23.2,1
2015-04-08,34.5,21.5,1
2015-04-09,26.0,16.1,1
2015-04-10,22.0,15.5,1
2015-04-11,16.0,10.9,1
2015-04-12,16.3,6.2,1
2015-04-13,23.0,12.7,1
2015-04-14,24.5,11.8,1
2015-04-15,18.8,11.4,1
2015-04-16,16.7,10.2,1
2015-04-17,20.0,11.6,1
2015-04-18,18.9,9.2,1
2015-04-19,18.8,7.2,1
2015-04-20,21.3,8.6,1
2015-04-21,22.1,12.0,1
2015-04-22,21.6,11.8,1
2015-04-23,23.6,10.4,1
2015-04-24,22.5,12.1,1
2015-04-25,18.8,11.6,1
2015-04-26,15.0,9.2,1
2015-04-27,16.6,8.0,1
2015-04-28,19.5,8.6,1
2015-04-29,20.8,10.6,1
2015-04-30,23.0,10.0,1
2015-05-01,12.0,1.5,1
2015-05-02,5.6,0.6,1
2015-05-03,14.5,2.3,1
2015-05-04,23.7,9.0,1
2015-05-05,21.0,11.5,1
2015-05-06,32.2,18.0,1
2015-05-07,37.1,23.5,1
2015-05-08,35.5,21.6,1
2015-05-09,26.8,13.5,1
2015-05-10,22.4,16.7,1
2015-05-11,17.3,12.0,1
2015-05-12,16.6,6.8,1
2015-05-13,35.5,19.5,1
2015-05-14,32.5,16.4,1
2015-05-15,23.0,11.8,1
2015-05-16,27.7,10.4,1
2015-05-17,30.0,13.6,1
2015-05-18,31.6,16.4,1
2015-05-19,22.8,10.4,1
2015-05-20,21.6,7.4,1
2015-05-21,22.3,8.4,1
2015-05-22,22.7,7.7,1
2015-05-23,23.8,9.5,1
2015-05-24,24.7,11.4,1
2015-05-25,25.8,13.7,1
2015-05-26,27.9,12.5,1
2015-05-27,29.3,13.3,1
2015-05-28,31.3,16.2,1
2015-05-29,30.4,17.1,1
2015-05-30,29.9,15.0,1
2015-05-31,30.8,16.3,1
2015-06-01,9.8,0.8,1
2015-06-02,5.7,-0.4,1
2015-06-03,18.3,4.6,1
2015-06-04,21.2,9.6,1
2015-06-05,23.0,9.4,1
2015-06-06,34.0,19.4,1
2015-06-07,39.6,24.0,1
2015-06-08,37.2,19.8,1
2015-06-09,27.1,16.6,1
2015-06-10,20.7,14.0,1
2015-06-11,19.4,11.3,1
2015-06-12,15.1,5.9,1
2015-06-13,22.1,15.1,1
2015-06-14,22.4,12.6,1
2015-06-15,20.6,11.6,1
2015-06-16,25.4,12.6,1
2015-06-17,26.8,14.6,1
2015-06-18,30.0,14.7,1
2015-06-19,32.4,17.7,1
2015-06-20,33.7,17.3,1
2015-06-21,35.1,20.0,1
2015-06-22,34.0,22.0,1
2015-06-23,31.6,19.0,1
2015-06-24,30.4,17.4,1
2015-06-25,32.8,19.3,1
2015-06-26,35.4,19.9,1
2015-06-27,37.3,20.8,1
2015-06-28,38.8,22.2,1
2015-06-29,39.3,24.9,1
2015-06-30,38.4,24.6,1
2015-07-01,10.7,0.8,1
2015-07-02,3.4,-1.0,1
2015-07-03,21.6,5.0,1
2015-07-04,18.3,8.2,1
2015-07-05,28.2,11.1,1
2015-07-06,34.1,21.2,1
2015-07-07,38.3,22.8,1
2015-07-08,35.4,20.4,1
2015-07-09,27.3,16.2,1
2015-07-10,20.2,12.2,1
2015-07-11,21.4,11.5,1
2015-07-12,11.7,7.0,1
2015-07-13,38.6,24.2,1
2015-07-14,39.5,24.4,1
2015-07-15,39.4,24.5,1
2015-07-16,38.3,24.2,1
2015-07-17,36.3,25.6,1
2015-07-18,33.6,23.4,1
2015-07-19,34.4,22.4,1
2015-07-20,36.8,23.4,1
2015-07-21,37.3,22.8,1
2015-07-22,34.2,24.0,1
2015-07-23,36.9,21.6,1
2015-07-24,34.3,21.8,1
2015-07-25,33.8,20.0,1
2015-07-26,36.3,22.0,1
2015-07-27,37.6,23.7,1
2015-07-28,38.0,23.0,1
2015-07-29,36.8,22.5,1
2015-07-30,34.3,22.0,1
2015-07-31,30.5,19.6,1
2015-08-01,12.3,0.4,1
2015-08-02,8.5,-1.7,1
2015-08-03,22.2,6.1,1
2015-08-04,18.0,6.7,1
2015-08-05,24.7,12.9,1
2015-08-06,33.0,19.8,1
2015-08-07,38.2,24.1,1
2015-08-08,33.6,20.6,1
2015-08-09,27.7,14.0,1
2015-08-10,22.0,11.6,1
2015-08-11,20.8,12.6,1
2015-08-12,13.8,7.2,1
2015-08-13,27.5,16.7,1
2015-08-14,27.0,15.0,1
2015-08-15,28.2,17.6,1
2015-08-16,29.5,17.5,1
2015-08-17,31.7,19.6,1
2015-08-18,32.3,19.2,1
2015-08-19,32.4,18.2,1
2015-08-20,34.2,19.8,1
2015-08-21,33.1,22.0,1
2015-08-22,31.7,17.4,1
2015-08-23,26.0,18.0,1
2015-08-24,24.8,13.6,1
2015-08-25,29.0,14.4,1
2015-08-26,32.1,18.6,1
2015-08-27,32.3,18.2,1
2015-08-28,34.2,17.0,1
2015-08-29,34.8,22.0,1
2015-08-30,34.8,21.5,1
2015-08-31,28.0,19.8,1
2015-09-01,13.5,2.0,1
2015-09-02,10.4,0.6,1
2015-09-03,21.7,6.0,1
2015-09-04,10.8,6.1,1
2015-09-05,28.2,13.0,1
2015-09-06,32.3,18.4,1
2015-09-07,38.9,22.0,1
2015-09-08,33.3,16.2,1
2015-09-09,28.2,15.5,1
2015-09-10,21.5,11.9,1
2015-09-11,20.6,10.9,1
2015-09-12,14.5,8.4,1
2015-09-13,24.4,16.8,1
2015-09-14,24.2,13.8,1
2015-09-15,19.8,14.4,1
2015-09-16,21.7,14.4,1
2015-09-17,20.0,10.0,1
2015-09-18,23.8,11.2,1
2015-09-19,25.4,13.2,1
2015-09-20,28.1,14.5,1
2015-09-21,29.0,14.0,1
2015-09-22,28.4,13.7,1
2015-09-23,24.1,15.0,1
2015-09-24,27.1,14.1,1
2015-09-25,28.9,16.0,1
2015-09-26,28.0,16.6,1
2015-09-27,26.5,16.0,1
2015-09-28,24.2,13.8,1
2015-09-29,23.6,12.7,1
2015-09-30,23.4,15.3,1
2015-10-01,12.6,1.7,1
2015-10-02,9.0,2.8,1
2015-10-03,22.6,8.2,1
2015-10-04,16.6,8.5,1
2015-10-05,31.5,16.4,1
2015-10-06,27.3,17.0,1
2015-10-07,37.4,22.7,1
2015-10-08,36.8,18.6,1
2015-10-09,28.0,17.4,1
2015-10-10,22.3,10.8,1
2015-10-11,19.2,9.4,1
2015-10-12,13.1,7.3,1
2015-10-13,15.7,11.2,1
2015-10-14,17.2,7.4,1
2015-10-15,19.1,7.5,1
2015-10-16,20.0,8.0,1
2015-10-17,22.6,12.7,1
2015-10-18,18.3,13.6,1
2015-10-19,19.0,13.2,1
2015-10-20,20.0,11.4,1
2015-10-21,16.2,6.8,1
2015-10-22,18.8,7.2,1
2015-10-23,18.4,9.3,1
2015-10-24,20.1,11.6,1
2015-10-25,20.4,13.4,1
2015-10-26,18.2,13.0,1
2015-10-27,16.5,9.2,1
2015-10-28,15.3,8.5,1
2015-10-29,16.3,11.5,1
2015-10-30,20.3,10.9,1
2015-10-31,19.7,12.0,1
2015-11-01,13.7,2.4,1
2015-11-02,8.6,4.5,1
2015-11-03,22.4,6.2,1
2015-11-04,22.0,9.8,1
2015-11-05,32.4,17.2,1
2015-11-06,22.5,15.4,1
2015-11-07,37.4,22.4,1
2015-11-08,34.0,21.3,1
2015-11-09,30.1,16.8,1
2015-11-10,19.8,13.7,1
2015-11-11,19.3,8.4,1
2015-11-12,13.5,8.5,1
2015-11-13,19.2,8.2,1
2015-11-14,16.3,9.6,1
2015-11-15,17.2,7.2,1
2015-11-16,16.0,6.7,1
2015-11-17,15.5,5.7,1
2015-11-18,18.3,6.0,1
2015-11-19,19.0,8.5,1
2015-11-20,18.7,7.9,1
2015-11-21,15.9,4.4,1
2015-11-22,9.0,3.3,1
2015-11-23,10.2,2.7,1
2015-11-24,10.6,2.0,1
2015-11-25,15.8,7.6,1
2015-11-26,15.7,6.2,1
2015-11-27,15.8,7.0,1
2015-11-28,15.4,5.0,1
2015-11-29,12.6,2.4,1
2015-11-30,14.5,1.5,1
2015-12-01,11.8,3.6,1
2015-12-02,11.6,4.2,1
2015-12-03,21.5,8.0,1
2015-12-04,21.2,10.8,1
2015-12-05,33.3,17.2,1
2015-12-06,23.0,14.5,1
2015-12-07,37.5,23.2,1
2015-12-08,32.6,19.8,1
2015-12-09,27.4,19.0,1
2015-12-10,21.8,14.6,1
2015-12-11,19.2,7.7,1
2015-12-12,11.5,8.5,1
2015-12-13,12.2,5.1,1
2015-12-14,14.1,8.8,1
2015-12-15,15.3,8.0,1
2015-12-16,15.5,6.2,1
2015-12-17,14.8,6.0,1
2015-12-18,14.9,7.1,1
2015-12-19,15.4,6.3,1
2015-12-20,15.3,6.4,1
2015-12-21,13.3,5.0,1
2015-12-22,14.6,4.5,1
2015-12-23,14.2,4.6,1
2015-12-24,10.0,3.2,1
2015-12-25,13.2,2.9,1
2015-12-26,11.1,3.5,1
2015-12-27,13.5,5.4,1
2015-12-28,14.1,6.2,1
2015-12-29,10.6,5.6,1
2015-12-30,10.4,6.8,1
2015-12-31,12.2,9.2,1
2016-01-01,14.4,8.2,1
2016-01-02,15.4,5.3,1
2016-01-03,16.6,1.6,1
2016-01-04,14.4,4.5,1
2016-01-05,18.0,4.5,1
2016-01-06,27.1,12.0,1
2016-01-07,34.5,21.0,1
2016-01-08,34.7,20.6,1
2016-01-09,34.0,21.6,1
2016-01-10,26.8,14.8,1
2016-01-11,17.8,8.5,1
2016-01-12,11.2,9.4,1
2016-01-13,9.6,2.0,1
2016-01-14,8.6,3.8,1
2016-01-15,9.6,4.0,1
2016-01-16,8.3,0.6,1
2016-01-17,7.0,-0.9,1
2016-01-18,9.8,2.2,1
2016-01-19,8.8,2.7,1
2016-01-20,9.2,1.6,1
2016-01-21,9.0,4.6,1
2016-01-22,11.3,6.0,1
2016-01-23,16.2,8.2,1
2016-01-24,17.5,8.2,1
2016-01-25,16.4,8.0,1
2016-01-26,14.4,7.0,1
2016-01-27,10.1,7.0,1
2016-01-28,9.6,7.4,1
2016-01-29,10.6,6.5,1
2016-01-30,12.9,4.2,1
2016-01-31,14.8,7.0,1
2016-02-01,11.4,5.0,1
2016-02-02,14.2,5.8,1
2016-02-03,18.5,4.1,1
2016-02-04,17.1,3.5,1
2016-02-05,23.7,4.9,1
2016-02-06,28.5,12.5,1
2016-02-07,36.0,21.2,1
2016-02-08,36.7,22.2,1
2016-02-09,34.1,20.2,1
2016-02-10,26.2,13.5,1
2016-02-11,20.2,10.2,1
2016-02-12,12.6,6.9,1
2016-02-13,13.8,11.6,1
2016-02-14,12.0,4.4,1
2016-02-15,10.5,3.0,1
2016-02-16,8.5,0.7,1
2016-02-17,8.6,-2.5,1
2016-02-18,10.2,3.4,1
2016-02-19,11.0,1.5,1
2016-02-20,13.5,2.2,1
2016-02-21,13.7,4.2,1
2016-02-22,15.2,5.0,1
2016-02-23,15.0,4.9,1
2016-02-24,10.7,4.2,1
2016-02-25,13.0,4.4,1
2016-02-26,8.2,3.3,1
2016-02-27,8.2,2.6,1
2016-02-28,11.7,3.7,1
2016-02-29,13.4,2.9,1
2016-03-01,11.9,4.7,1
2016-03-02,14.4,5.7,1
2016-03-03,15.5,4.8,1
2016-03-04,14.6,8.2,1
2016-03-05,26.5,10.6,1
2016-03-06,29.5,16.0,1
2016-03-07,36.5,20.4,1
2016-03-08,37.9,23.3,1
2016-03-09,36.0,22.4,1
2016-03-10,27.2,14.6,1
2016-03-11,21.0,10.9,1
2016-03-12,11.7,6.2,1
2016-03-13,15.3,2.6,1
2016-03-14,13.1,2.5,1
2016-03-15,14.9,3.0,1
2016-03-16,16.4,2.7,1
2016-03-17,16.2,5.1,1
2016-03-18,14.0,4.6,1
2016-03-19,12.4,7.3,1
2016-03-20,13.7,4.5,1
2016-03-21,14.2,5.9,1
2016-03-22,14.6,5.6,1
2016-03-23,14.0,4.3,1
2016-03-24,19.0,3.1,1
2016-03-25,17.2,4.9,1
2016-03-26,15.6,6.2,1
2016-03-27,15.8,7.5,1
2016-03-28,13.5,8.4,1
2016-03-29,18.7,9.0,1
2016-03-30,22.5,7.8,1
2016-03-31,13.2,4.3,1
2016-04-01,13.5,6.8,1
2016-04-02,11.2,3.5,1
2016-04-03,15.2,4.4,1
2016-04-04,9.9,6.6,1
2016-04-05,27.5,13.0,1
2016-04-06,27.4,14.6,1
2016-04-07,34.9,22.4,1
2016-04-08,36.0,22.6,1
2016-04-09,37.0,22.2,1
2016-04-10,27.4,15.4,1
2016-04-11,16.2,11.8,1
2016-04-12,11.5,9.2,1
2016-04-13,15.8,7.0,1
2016-04-14,18.9,7.8,1
2016-04-15,19.4,8.2,1
2016-04-16,13.8,9.9,1
2016-04-17,17.4,7.1,1
2016-04-18,21.6,7.5,1
2016-04-19,14.5,10.5,1
2016-04-20,12.2,8.5,1
2016-04-21,17.4,8.2,1
2016-04-22,17.5,9.6,1
2016-04-23,18.5,9.1,1
2016-04-24,18.2,7.5,1
2016-04-25,20.6,5.8,1
2016-04-26,22.3,7.8,1
2016-04-27,21.6,11.0,1
2016-04-28,18.5,10.5,1
2016-04-29,19.2,10.4,1
2016-04-30,19.8,8.4,1
2016-05-01,9.6,4.1,1
2016-05-02,10.7,3.2,1
2016-05-03,10.8,2.8,1
2016-05-04,16.0,7.0,1
2016-05-05,20.8,14.5,1
2016-05-06,28.4,15.4,1
2016-05-07,35.1,19.3,1
2016-05-08,33.0,20.6,1
2016-05-09,37.4,22.4,1
2016-05-10,26.5,16.2,1
2016-05-11,15.3,7.6,1
2016-05-12,14.0,9.6,1
2016-05-13,16.6,8.3,1
2016-05-14,19.3,9.0,1
2016-05-15,20.3,13.0,1
2016-05-16,23.7,9.2,1
2016-05-17,25.0,12.0,1
2016-05-18,25.9,12.4,1
2016-05-19,26.2,12.8,1
2016-05-20,28.2,14.0,1
2016-05-21,29.2,15.5,1
2016-05-22,23.0,13.4,1
2016-05-23,22.1,10.3,1
2016-05-24,25.6,14.6,1
2016-05-25,20.8,14.2,1
2016-05-26,24.8,13.9,1
2016-05-27,25.6,12.7,1
2016-05-28,20.6,12.2,1
2016-05-29,19.9,11.3,1
2016-05-30,21.6,11.2,1
2016-05-31,24.1,10.8,1
2016-06-01,8.9,1.4,1
2016-06-02,11.5,2.5,1
2016-06-03,11.3,2.0,1
2016-06-04,20.1,6.0,1
2016-06-05,16.2,10.8,1
2016-06-06,29.4,16.0,1
2016-06-07,34.4,19.2,1
2016-06-08,35.2,20.0,1
2016-06-09,38.9,22.4,1
2016-06-10,27.6,15.6,1
2016-06-11,13.4,5.3,1
2016-06-12,13.3,7.7,1
2016-06-13,31.7,19.0,1
2016-06-14,29.2,16.2,1
2016-06-15,21.5,13.0,1
2016-06-16,19.7,10.8,1
2016-06-17,22.5,11.3,1
2016-06-18,24.5,13.7,1
2016-06-19,27.8,11.8,1
2016-06-20,32.3,14.6,1
2016-06-21,34.2,19.5,1
2016-06-22,35.3,19.7,1
2016-06-23,33.4,19.3,1
2016-06-24,34.4,20.2,1
2016-06-25,33.3,19.0,1
2016-06-26,32.0,17.0,1
2016-06-27,34.3,19.0,1
2016-06-28,35.8,21.3,1
2016-06-29,35.4,22.4,1
2016-06-30,34.3,21.2,1
2016-07-01,14.4,8.9,1
2016-07-02,10.6,3.9,1
2016-07-03,10.5,3.6,1
2016-07-04,20.4,6.7,1
2016-07-05,16.6,10.6,1
2016-07-06,32.7,18.4,1
2016-07-07,31.3,20.4,1
2016-07-08,36.2,19.7,1
2016-07-09,38.5,23.4,1
2016-07-10,26.2,12.8,1
2016-07-11,10.6,4.0,1
2016-07-12,12.7,5.0,1
2016-07-13,30.2,16.2,1
2016-07-14,30.5,13.0,1
2016-07-15,31.2,14.0,1
2016-07-16,34.0,19.4,1
2016-07-17,36.5,21.2,1
2016-07-18,38.6,21.6,1
2016-07-19,36.9,22.2,1
2016-07-20,35.4,24.4,1
2016-07-21,35.3,21.0,1
2016-07-22,33.2,20.4,1
2016-07-23,31.7,17.8,1
2016-07-24,33.2,19.2,1
2016-07-25,36.6,21.4,1
2016-07-26,38.0,23.3,1
2016-07-27,38.0,24.1,1
2016-07-28,37.4,23.2,1
2016-07-29,38.4,24.6,1
2016-07-30,35.7,24.4,1
2016-07-31,34.4,19.9,1
2016-08-01,12.9,10.4,1
2016-08-02,12.2,5.5,1
2016-08-03,10.9,3.8,1
2016-08-04,14.2,5.3,1
2016-08-05,12.4,9.5,1
2016-08-06,34.2,19.2,1
2016-08-07,34.4,21.3,1
2016-08-08,35.4,22.4,1
2016-08-09,33.4,20.4,1
2016-08-10,25.7,12.6,1
2016-08-11,11.4,2.2,1
2016-08-12,12.2,5.4,1
2016-08-13,34.2,20.6,1
2016-08-14,34.4,20.3,1
2016-08-15,34.1,21.3,1
2016-08-16,34.2,21.7,1
2016-08-17,33.6,20.0,1
2016-08-18,33.7,20.6,1
2016-08-19,34.9,20.4,1
2016-08-20,33.0,22.0,1
2016-08-21,32.5,18.2,1
2016-08-22,35.3,21.4,1
2016-08-23,36.0,23.2,1
2016-08-24,34.7,21.4,1
2016-08-25,34.5,20.6,1
2016-08-26,33.3,21.4,1
2016-08-27,35.5,22.3,1
2016-08-28,35.4,22.0,1
2016-08-29,34.5,21.5,1
2016-08-30,32.5,18.0,1
2016-08-31,33.3,20.5,1
2016-09-01,11.5,8.2,1
2016-09-02,12.6,8.6,1
2016-09-03,14.5,3.1,1
2016-09-04,18.8,5.3,1
2016-09-05,13.7,8.5,1
2016-09-06,34.7,19.7,1
2016-09-07,36.7,23.0,1
2016-09-08,35.3,19.7,1
2016-09-09,31.0,19.9,1
2016-09-10,24.4,13.6,1
2016-09-11,15.5,6.5,1
2016-09-12,13.0,6.0,1
2016-09-13,25.3,14.2,1
2016-09-14,18.2,13.2,1
2016-09-15,20.2,10.5,1
2016-09-16,24.5,12.6,1
2016-09-17,23.4,13.6,1
2016-09-18,23.8,11.6,1
2016-09-19,24.7,11.7,1
2016-09-20,26.5,15.2,1
2016-09-21,27.9,13.9,1
2016-09-22,27.6,13.0,1
2016-09-23,27.3,15.0,1
2016-09-24,27.1,15.0,1
2016-09-25,26.4,15.7,1
2016-09-26,26.4,17.0,1
2016-09-27,27.6,16.5,1
2016-09-28,25.0,15.4,1
2016-09-29,24.9,14.2,1
2016-09-30,25.6,14.7,1
2016-10-01,12.0,8.5,1
2016-10-02,14.3,8.5,1
2016-10-03,11.4,3.0,1
2016-10-04,13.8,6.3,1
2016-10-05,16.7,8.4,1
2016-10-06,31.0,19.4,1
2016-10-07,38.4,24.4,1
2016-10-08,29.5,16.6,1
2016-10-09,32.0,20.5,1
2016-10-10,24.4,12.2,1
2016-10-11,12.2,4.4,1
2016-10-12,13.7,7.8,1
2016-10-13,16.5,11.0,1
2016-10-14,18.4,11.0,1
2016-10-15,17.7,8.0,1
2016-10-16,19.9,10.3,1
2016-10-17,18.4,14.0,1
2016-10-18,19.7,13.2,1
2016-10-19,18.6,14.4,1
2016-10-20,18.2,13.6,1
2016-10-21,18.9,11.4,1
2016-10-22,16.3,12.8,1
2016-10-23,14.4,11.5,1
2016-10-24,14.5,10.4,1
2016-10-25,19.4,12.7,1
2016-10-26,22.8,13.8,1
2016-10-27,23.4,15.5,1
2016-10-28,21.6,14.3,1
2016-10-29,21.6,12.5,1
2016-10-30,22.9,9.0,1
2016-10-31,21.2,8.8,1
2016-11-01,11.3,5.2,1
2016-11-02,16.2,10.5,1
2016-11-03,13.9,4.2,1
2016-11-04,13.5,4.8,1
2016-11-05,15.8,7.0,1
2016-11-06,31.2,19.0,1
2016-11-07,37.2,24.9,1
2016-11-08,31.0,15.9,1
2016-11-09,32.2,20.6,1
2016-11-10,23.3,9.7,1
2016-11-11,13.6,4.0,1
2016-11-12,13.0,4.6,1
2016-11-13,17.1,7.2,1
2016-11-14,14.8,5.6,1
2016-11-15,14.8,5.6,1
2016-11-16,14.3,4.7,1
2016-11-17,16.0,5.0,1
2016-11-18,13.4,6.5,1
2016-11-19,12.0,4.4,1
2016-11-20,10.8,6.8,1
2016-11-21,12.0,7.0,1
2016-11-22,9.5,6.5,1
2016-11-23,8.4,4.3,1
2016-11-24,8.5,2.9,1
2016-11-25,5.9,3.4,1
2016-11-26,10.0,5.5,1
2016-11-27,10.9,8.2,1
2016-11-28,12.6,7.2,1
2016-11-29,12.0,6.8,1
2016-11-30,14.0,9.2,1
2016-12-01,10.6,3.1,1
2016-12-02,13.5,8.8,1
2016-12-03,13.7,1.5,1
2016-12-04,12.7,7.2,1
2016-12-05,16.0,8.2,1
2016-12-06,31.5,17.2,1
2016-12-07,34.4,22.0,1
2016-12-08,33.0,18.6,1
2016-12-09,33.4,20.1,1
2016-12-10,14.4,11.0,1
2016-12-11,13.1,4.3,1
2016-12-12,10.2,4.2,1
2016-12-13,9.9,3.4,1
2016-12-14,9.8,6.2,1
2016-12-15,10.3,7.2,1
2016-12-16,9.0,7.3,1
2016-12-17,12.6,8.2,1
2016-12-18,11.0,5.4,1
2016-12-19,10.4,3.1,1
2016-12-20,10.1,1.4,1
2016-12-21,12.0,3.8,1
2016-12-22,11.5,4.5,1
2016-12-23,12.5,5.1,1
2016-12-24,13.2,4.5,1
2016-12-25,11.4,3.0,1
2016-12-26,13.2,2.0,1
2016-12-27,14.5,5.0,1
2016-12-28,13.5,4.4,1
2016-12-29,12.2,1.6,1
2016-12-30,11.2,-1.2,1
2016-12-31,3.3,-2.4,1
2017-01-01,4.0,-0.6,1
2017-01-02,10.9,5.3,1
2017-01-03,16.0,5.2,1
2017-01-04,17.3,8.0,1
2017-01-05,18.6,5.2,1
2017-01-06,32.1,18.4,1
2017-01-07,25.0,12.6,1
2017-01-08,33.0,20.0,1
2017-01-09,28.0,17.0,1
2017-01-10,26.0,17.4,1
2017-01-11,18.0,10.7,1
2017-01-12,9.1,1.4,1
2017-01-13,10.5,4.0,1
2017-01-14,8.2,-0.5,1
2017-01-15,11.4,1.8,1
2017-01-16,11.8,0.5,1
2017-01-17,11.2,0.4,1
2017-01-18,5.0,-3.0,1
2017-01-19,7.0,-2.8,1
2017-01-20,8.4,3.0,1
2017-01-21,11.0,3.5,1
2017-01-22,9.5,-0.4,1
2017-01-23,11.4,3.2,1
2017-01-24,13.0,0.4,1
2017-01-25,10.5,-0.2,1
2017-01-26,8.2,-0.3,1
2017-01-27,7.0,3.2,1
2017-01-28,10.2,2.6,1
2017-01-29,9.1,4.9,1
2017-01-30,11.5,8.2,1
2017-01-31,13.8,7.7,1
2017-02-01,6.2,-0.8,1
2017-02-02,12.1,7.3,1
2017-02-03,16.3,5.8,1
2017-02-04,19.0,6.7,1
2017-02-05,23.7,9.2,1
2017-02-06,32.3,18.2,1
2017-02-07,31.6,13.4,1
2017-02-08,,,1
2017-02-09,26.5,13.6,1
2017-02-10,27.5,16.2,1
2017-02-11,19.2,12.5,1
2017-02-12,6.5,-0.5,1
2017-02-13,12.0,6.0,1
2017-02-14,11.8,3.8,1
2017-02-15,14.0,5.3,1
2017-02-16,11.3,6.3,1
2017-02-17,14.0,3.3,1
2017-02-18,13.6,4.0,1
2017-02-19,13.5,6.7,1
2017-02-20,13.6,4.8,1
2017-02-21,16.0,4.7,1
2017-02-22,18.5,7.0,1
2017-02-23,15.0,9.9,1
2017-02-24,16.6,8.0,1
2017-02-25,17.0,3.4,1
2017-02-26,14.2,6.4,1
2017-02-27,13.0,7.2,1
2017-02-28,12.4,6.8,1
2017-03-01,10.2,1.7,1
2017-03-02,12.2,6.5,1
2017-03-03,12.0,3.9,1
2017-03-04,19.3,5.7,1
2017-03-05,26.7,12.0,1
2017-03-06,28.6,17.7,1
2017-03-07,34.0,18.0,1
2017-03-08,36.7,22.5,1
2017-03-09,31.2,17.0,1
2017-03-10,29.4,17.5,1
2017-03-11,18.6,11.8,1
2017-03-12,8.5,0.0,1
2017-03-13,15.5,7.2,1
2017-03-14,19.5,10.1,1
2017-03-15,20.8,9.7,1
